Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2003 Mazda b2900,2003,Mazda,b2900,4000000,,manual,111000,Linares,"Se vende mazda b2900 sin turbo año 2003 de uso diario, detalles estéticos Valor 4millones conversable... Todos sus documentos al día De igual manera se puede permutar por alguna camioneta y se puede dar diferencia si es necesario","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/375564278784173/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,5700000,,manual,150000,Coronel,Vendo mazda 3 en buenas condiciones mecánicamente en buen estado muy económico motor 1.6 con A/C con todas sus mantenciones al día y documentación al día . más información al [hidden information],['al dia'],https://web.facebook.com/marketplace/item/1879244399213250/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6900000,,manual,157000,Talca,"Se vende sólo por renovación, vehículo mazda 3 con las siguientes características: Full equipo Motor 1.6 Sensor de lluvia Mandos al volante Caja manual Sensores de retroceso Mecánicamente impecable Mantención y Revisión técnica al día Pintura original Neumáticos impecables Laminas de seguridad A/C Full Bien cuidado No permuto Precio conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2118472228530440/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 2,2012,Mazda,2,4700000,,manual,186000,San Javier,"Se vende Mazda 2 sport año 2012, motor 1.5, se vende con detalle en el parachoques, sin mayor problemas, Full con a/c, sin multas, sin deudas, mantenciones al día, papales al día, hasta el [hidden information] kilómetros y sumando, uso diario. Detalles estéticos acordes al año, motor impeque, precio levemente conversable.","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/456219806731644/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,3700000,,manual,257000,San Javier,"Se vende mazda 3 año 2007, sólo detalles estéticos,todo al día y transferible. Valor conversable ❌SOLO VENTA ❌","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/889783156261319/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6500000,,manual,151000,El Carmen,"Se vende Mazda 3 año 2013 tiene 151xxx km
Al día y transferible 
Motor 1.6",['al dia'],https://web.facebook.com/marketplace/item/939512737633881/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda artis,1999,Mazda,artis,1100000,,manual,182000,Puente Alto,Vendo Mazda artis 99 sedan motor 1.6 excelente estado andando full equipo con ac alza vidrios cierre centralizado,[],https://web.facebook.com/marketplace/item/914636833476232/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda artis,1999,Mazda,artis,1700000,,manual,182000,Puente Alto,Vendo o permuto Mazda artis sedan motor impecable 1.6 permuto por moto más dinero a mi favor,[],https://web.facebook.com/marketplace/item/785145602992463/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3 r 2.0,2011,Mazda,3,7500000,,manual,119000,Talca,"Mazda 3 R 2.0, es la versión mas equipada del modelo, quizás sea el R mas lindo que verás y en estado original. Motor 2.0 Llantas 17 de fabrica, faldones, sunroof, climatizador bi zona, 6 airbags. Caja mecanica 6ta. Impecable estado, todo le funciona. Mantenimiento: Hace 2 mil kilometros se le realizo: - Cambio Bujías Originales Mazda de iridio. - Cambio Filtro Aire, y Bencina. - Cambio de Aceite Full Sintetico Mobil 1 5w30 con filtro original. - Cambio de pastillas originales delanteras, y Alineamiento. Papeles al día hasta agosto 2024 Dos llaves",['al dia'],https://web.facebook.com/marketplace/item/404650962300440/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 2,2008,Mazda,2,4700000,,manual,266000,La Ligua,"Auto Marca Mazda 2, motor 1.5 año 2008, ac funcionando, varios extras neumáticos 1 mes de uso, japonés legítimo, en excelentes condiciones, interesados llamadas a este número de contacto [hidden information].",[],https://web.facebook.com/marketplace/item/1691194364742035/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Mazda artis hn,1997,Mazda,artis,2700000,,manual,27000,Chimbarongo,Vendo mi auto ami nombre transferible atoda prueba se entrega con su afinamiento correpodiente y todos accesorios con cambio dd pastillas de freno nuevas correa distribucion nueva alineado balanciado full equipo funcionando alarma cierre centralizado en las cuatro puertas mas info ami contacto [hidden information],[],https://web.facebook.com/marketplace/item/947179703421332/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda bt 50 sdx 4x4 2.5,2012,Mazda,bt,9800000,,manual,300000,Peñalolén,"Camioneta excelente estado, precio conversable, papeles al dia","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/390633683909283/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6500000,,manual,159000,Hijuelas,"Se vende por renovación, NO se permuta. Mazda 3 sport 1.6 Trasmisión manual Año 2013 Precio 6.500.000 CONVERSABLE El vehículo se encuentra transferible y al día. Equipamiento▼ √ Aire Acondicionado √ Alzavidrios Electricos Delantero √ Alzavidrios Electricos Trasero / Radio Con Control Al Volante √ Asiento Trasero Abatible √ Espejos Exteriores Electricos Espejos Retractiles √ Apertura De Maleta Desde El Interior √ Alarma / Airbag Conductor Airbag Acompañante /Frenos De Discos Traseros √ Frenos Abs √ Neblineros Delanteros √ Llantas De Aleación √ Volante Regulable Cualquier duda al [hidden information]","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/972111037857286/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 2,2011,Mazda,2,4500000,,manual,200000,Quillota,"Buen día, tengo mi mazda año 2011 al día transferencia inmediata a 4.5 mill conversable. Cualquier duda por msj ✅ Mantenciones al día ✅ Neumáticos nuevos ✅ Llantas ✅ Cierre centralizado ✅ Batería nueva ✅ Amortiguadores nuevos ✅ Patente grabado en espejos retrovisores y vidrios laterales. ✅ Aire acondicionado ✅ Revisión técnica hasta sept 2024 al día. ✅ Radio con pantalla 9.1 pulg ✅ Camara de retroceso ✅ Sensor de retroceso. ✅ Lamina de seguridad certificada ✅ Año 2011 ✅ Detalles estéticos","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1125533591951982/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,5900000,,manual,160000,Santiago,"Mazda 3, Sedan, año 2010. Perfecto estado. Papeles al día. Sensor de retroceso Full, control al volante. 160 KM..",['al dia'],https://web.facebook.com/marketplace/item/944011700121585/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda bt-50,2007,Mazda,bt-50,6000000,,manual,24000,Coltauco,"Se vende Mazda bt-50 año 2007 ful equipo al día transferible sin multas. A toda prueba Mantención recién hecha, frenos delanteros, se le cambiaron los rodamientos de masa. Detalles mínimos estéticos. De uso diario. Precio conversable se permuta por vehículo de menor valor más dinero a favor [hidden information] Se puede mostrar en coltauco o Rancagua.","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/380838668090333/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,6850000,,manual,120000,Chillán,Se vende mazda 3 sport 2012 full equipo consulta imbox,[],https://web.facebook.com/marketplace/item/1092673538443864/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,7100000,,manual,170000,Santiago,"Vendo Mazda 3 1,6 año 2014. -Documentación al día. -Mantención al día le quedan 4.000km para la próxima mantención. -Neumáticos y pastillas de freno con mucha vida útil. -vidrios polarizados -todo operativo. (Sistema Regulación de altura de luces, sensor de temperatura de ambiente, sensor de lluvia, alza vidrios 4 puertas, radio con bluetho, etc. -muy bien cuidado, excelente estado mecánico. Algunos detalles de pintura por el año. -vidrios y espejos grabados -llantas con pernos de seguridad. Valor conversable en persona. Solo venta, no permuto.","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1087381015816718/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 3,2008,Mazda,3,4500000,,manual,203000,Rengo,Vendo auto en muy buen estado Solo detalle de pintura llegar y andar Sin parte ni multa Precio conversable,"['conversable', 'multa', 'parte']",https://web.facebook.com/marketplace/item/375586778731087/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 2,2011,Mazda,2,4750000,,manual,200000,Empedrado,"Mazda 2 sedan
2011
Uso familiar
Papeles al día hasta 2025
Full",['al dia'],https://web.facebook.com/marketplace/item/1078773076687808/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Mazda camioneta,1998,Mazda,camioneta,1700000,,manual,220000,Chillán,"Se vende andando a la llave
Transferible
Una patente atrasada",['atrasada'],https://web.facebook.com/marketplace/item/939542997770810/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 2,2012,Mazda,2,4980000,,manual,125000,Maipú,Impecable vehículo a toda prueba muy bien cuidado fue el equipo con aire acondicionado somos automotores llegar y transferir solo reales interesados,[],https://web.facebook.com/marketplace/item/1152106495943075/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Mazda 3 desarme,2017,Mazda,3,999999,,manual,69000,Maipú,En desarme mazda 3 año 2017,['desarme'],https://web.facebook.com/marketplace/item/348673224179107/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 2,2015,Mazda,2,6790000,,manual,120000,Quinta Normal,Hermosa camioneta mazda 5 puedes adquirirla con financiamiento dando un pie de 2 millones con la mejor cuota para pagar desde 12 a 48 cuotas consulta pide tu evaluación principal requisito no estar en DICOM Si tienes liquidaciones de sueldo debes tener a la mano las 3 últimas Sueldo liquido sobre los 600 mil pesos ✍️💰💰💰✅✅💵✅✅✍️✍️📍📍📍📍📍,[],https://web.facebook.com/marketplace/item/1362918531041311/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Mazda b 2.500,2001,Mazda,b,3700000,,manual,2222,Cauquenes,Se vende o permuta al día,['al dia'],https://web.facebook.com/marketplace/item/345015034656639/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 5,2015,Mazda,5,7600000,,manual,91000,Santiago,Precio conversable 3 corridas de asientos auto de uso diario llegar y andar precio 100% conversable Se vende solo por apuro económico al primer postor,['conversable'],https://web.facebook.com/marketplace/item/1133011441060909/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda 323,1999,Mazda,323,2400000,,manual,270000,La Serena,Pemutoo!! Solo por curiosidad,[],https://web.facebook.com/marketplace/item/1416510595896402/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
"2017 Mazda 3 aÑo 2017, 2.0 al desarme",2017,Mazda,3,9999999,,manual,60000,Cerro Navia,"MAZDA 3 AÑO 2017, MOTOR 2.0 AL DESARME. CONSULTE POR SUS REPUESTOS [hidden information]. (SOLO WHATSAPP).","['desarme', 'repuestos']",https://web.facebook.com/marketplace/item/1313937459527334/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Mazda 323 glx,2003,Mazda,323,2700000,,manual,11000,Santiago,"Vendo a mi regalon, ideal para primer auto, papeles al dia, uso diario. Disponible para visitas, precio poco conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1537132810195318/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,7200000,,manual,146000,Laja,Vendo o permuto m mazda 3R 2012 motor 2.0 kn 6 velocidades documentos al día transferencia inmediata $7.2 conversable mas info al inbox,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/775745011091562/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda cx-3,2016,Mazda,cx-3,9980000,,manual,144810,Santiago,• cámara y sensor de retroceso • Dirección hidráulica • aire acondicionado • cierre centralizado • Full equipo •90.000km 💰Pie minino de $3.000.000 💳Al contado y crédito (Altas probabilidades de aprobación) 🧾Facilidades de pago y flexibilidad de documentación. 🚗Aceptamos tu auto como parte de pago.,['parte'],https://web.facebook.com/marketplace/item/943099760394955/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 2,2016,Mazda,2,6890000,,manual,120000,Concepción,"✅DISPONIBLE✅ Mazda 2 Full equipo 2016 Aire acondicionado Tercer dueño Cierre centralizado Doble airbag Frenos abs Controles al volante Alzavidrios eléctricos Cierre centralizado Alarma 120.000 kilómetros Documentación y Mantenciones al día $7.490.000 SOMOS GARCES OLAVE AUTOMÓVILES, ACEPTAMOS PAGO CON TARJETAS CRÉDITO Y DÉBITO TRANSFERENCIA POR AUTOFACT. CONTAMOS CON FINANCIAMIENTO UNIDAD CRÉDITOS",['al dia'],https://web.facebook.com/marketplace/item/1143517150130024/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,8500000,,manual,109000,La Florida,"Vendo Mazda 3, motor impecable, detalle en carrocería por los años de uso. Nada serio, se encuentra en buen estado.. Papeles al dia, permiso de circulación hasta 2025. Pregunte sin compromiso..",['al dia'],https://web.facebook.com/marketplace/item/3515235035396648/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 3,2008,Mazda,3,4890000,,manual,236000,Santa Juana,"Vehículo en excelentes condiciones, interior impecable, motor impecable, exterior impecable, neumáticos 90%, sunroof, radio con pantalla Pionner , precio conversable, llegar y disfrutar",['conversable'],https://web.facebook.com/marketplace/item/728945745744415/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Mazda artis,1998,Mazda,artis,1000000,,manual,21000,Ovalle,"Vendo oh permuto mi auto
Dueño ubicable lo compre así y lo vendo así
Me lleva para todos lado",[],https://web.facebook.com/marketplace/item/330865779964248/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Mazda 2 sport 1.5 l v 6 mt,2019,Mazda,2,8900000,,manual,58000,Talca,"2 Llaves
Documentación al día
1.5 L V 6 MT
Bencina",['al dia'],https://web.facebook.com/marketplace/item/1146938772995800/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 2,2016,Mazda,2,8500000,,manual,109000,Pichilemu,Único dueño Excelente estado Mantenciones al día Económico 20 km/ litro Tecnología skyactiv Sensores de retroceso Llantas,['al dia'],https://web.facebook.com/marketplace/item/725762896290119/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 2v,2016,Mazda,2v,7680000,,manual,101000,Providencia,"✅EXCELENTE ESTADO ✅DOS JUEGOS DE LLAVES ✅SENSOR DE ACERCAMIENTO ✅MANTENCIONES EN LA MARCA (TODAS) ✅COMPUTADOR A BORDO ✅NEUMATICOS NUEVOS (4) ✅AIRE ACONDICIONADO ✅TAPIZ DE TELA ✅ESPEJOS ELECTRICOS ✅VELOCIDAD CRUCERO ✅COMANDOS AL VOLANTE ✅2 AIRBAGS ✅BLUETOOTH, APPLE CARPLAY / ANDROIDAUTO ✅ISOFIX ✅CIERRE CENTRALIZADO ✅ALZA VIDRIOS ELÉCTRICOS ✅DOCUMENTACIÓN AL DÍA ✅1.5 BENCINERO CONTACTANOS: 5️⃣6️⃣9️⃣3️⃣0️⃣3️⃣8️⃣6️⃣4️⃣8️⃣9️⃣ Y 5️⃣6️⃣9️⃣3️⃣4️⃣3️⃣3️⃣6️⃣5️⃣9️⃣9️⃣ 🏦 Gestionamos financiamiento automotriz (preaprobación inmediata) 🤝Recibimos tu vehículo en forma de pago 💳cancela con tarjeta de crédito 📍Estamos Ubicados en Av. Manuel Montt 1704,",['al dia'],https://web.facebook.com/marketplace/item/7545631792155237/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,4300000,,manual,300,Penco,Se vende Mazda3 2007 motor 1.6 buen estado detalles por el año manual .. llantas 17 no a mi nombre dueño uvicable de lota precio conversable $4.300.000.- Más detalles por DM solo reales interesados,['conversable'],https://web.facebook.com/marketplace/item/764365888994964/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
