Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2005 Hyundai terracan,2005,Hyundai,terracan,4800000,,automatic,140000,Linares,Terracan 2.9 en excelente estado full equipo neumáticos nuevos distribución nueva papales al día llegar y disfrutar..,['al dia'],https://web.facebook.com/marketplace/item/1614003206094833/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai veloster,2013,Hyundai,veloster,9000000,,automatic,100000,La Serena,Hyundai veloster 100% óptimas condiciones Suspensión nuevas Frenos nuevos Discos nuevos Neumáticos nuevos Aros nuevos Algunos detalles estéticos pero detalles. (pintura) pero la Nada misma. Se vende por renovación o también se acepta permuta por bmw deportivo si el bmw es más caro se puede entregar dinero a favor del BMW. TODO CONVERSABLE 956993010 982222981 llamada o wsap,"['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/415348464514532/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai veloster,2012,Hyundai,veloster,7200000,,automatic,123000,Ovalle,"Hyundai veloster 2012 ✅Motor 1.6 ✅123 km ✅Caja automática ✅Botón de encendido ✅Botón Sprint Booster (aumenta reacción de aceleración en 3 modos: Stock, Sport, Race) ✅Neumáticos 80% ✅Llantas aro 17 ✅Desplazadores de 1 pulgada ✅Techo panorámico ✅Puertas lambo ✅Sistema de audio incluido (dos amplificadores, uno para los parlantes y otro para el bajo) ✅Línea de escape modificada con silenciador/ alfaescape ✅Motor con filtro cónico ✅Radio con bluetooh ✅Al día transferible ✅Desgaste y detalles estéticos por el año ✅️ SOLO VENTA","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/922378849587487/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai veloster,2012,Hyundai,veloster,7500000,,automatic,124000,Concepción,"Hola, vendo mi Veloster netamente por necesidad de espacio, está impecable tal cual se ve en las imágenes. Es el modelo full, con sunroof y transmisión automática. Mas detalles por interno solo a verdaderos interesados, también puedo permutar por un Toyota Urban Cruiser más dinero a mi favor (es cuestión de conversar). Saludos cordiales a todos/as.",[],https://web.facebook.com/marketplace/item/1902842230175453/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Hyundai accent,2018,Hyundai,accent,9550000,,automatic,10000,Concepción,✅HYUNDAI ACCENT 2018 (CONVERSABLE) ✅PAPELES Y PERMISO DE CIRCULACIÓN AL DIA 2025 ✅TOP DE LÍNEA ✅FULL EQUIPO ✅10.000km ✅1.4cc MUY ECONOMICO ✅A/C ✅MALETERO MUY AMPLIO ✅MANDOS AL VOLANTE ✅APOYA BRAZO ✅RADIO CON PANTALLA ✅ESPEJOS ELECTRICOS ✅BLOQUEO DE VIDRIOS ✅CAMARA DE RETROCESO ✅AIRBAGS ✅2 MODOS DE CONDUCCIÓN (NORMAL-ECONÓMICO) ✅CAJA AUTOMATICA(TIPTRONIC) ✅LED EN TODAS SUS LUCES ✅INTERMITENTES EN ESPEJOS ✅POLARIZADO COMPLETO AMERICANO ✅DISCO DE FRENOS EN LAS 4 RUEDAS ✅TRATAMIENTO SINTÉTICO A LA PINTURA ✅LLANTAS DE FABRICA ✅ALARMA Y CENTRALIZADO DE FABRICA ‼️HABLAR PERSONAS REALMENTE INTERESADAS PORFAVOR‼️,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/779984700683340/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai xg 250,2005,Hyundai,xg 250,4190000,,automatic,175000,Chillán,"Hermoso vehiculo version diplomatico, motor V6 2.5 Full equipo ● Sunroof ● Caja automatica 4 velocidades tip tronic ● Asientos de cuero electricos ● Aire acondicionado Bi zonal ● Comodo, Amplio y Seguro ● Velocidad Crucero ● Entre varias prestaciones Excelente estado de motor y caja Puede probar y revisar el vehiculo con su mecanico. A considerar: Cambiar bateria, estuvo 1 mes sin usarse por ende la bateria se descargo. Se vende solo porque se renovo el vehiculo familiar. PRECIO ALGO CONVERSABLE Wsp + [hidden information]",['conversable'],https://web.facebook.com/marketplace/item/1431266707763983/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai i30,2014,Hyundai,i30,8500000,,automatic,137000,Coronel,"⏰ Se vende ⏰ I30 1.8 GLS Full AT 2014 con casi 137.000 km, dos dueños. ▶️ Automático ▶️ 7 airbag. ▶️ asientos cuero. ▶️ asientos delanteros calefaccionados. ▶️ aire acondicionado. ▶️ sensor de lluvia ▶️ cámara retrovisor. ▶️ sunroof ▶️ comando al volante ▶️ automático ▶️ cierre centralizado ▶️espejos eléctricos ▶️ sensor estacionamiento ▶️ control crucero ▶️ espejo retrovisor electrónico ▶️ apoya brazo delantero y trasero ▶️ llave inteligente ▶️ 2 copias de llave ▶️volante con 3 opciones de manejo: normal, sport y confort. Precio conversable $ 8.500.000 se puede ver en Coronel, San Pedro y Concepción. ✖️No permuto ✖️ Por favor solo reales interesados, algunos detalles de pintura nada grave.","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/784179423613645/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai tucson,2013,Hyundai,tucson,7690000,,automatic,165000,Maipú,"ALVEARAUTOS.CL HYUNDAI NEW TUCSON GL 2.0CC AT AÑO 2013 SOLO 2 DUEÑOS TRANSMISIÓN AUTOMÁTICA KILOMETRAJE 165.625 FULL EQUIPO AIRE ACONDICIONADO MÚLTIPLES AIRBAGS COMANDOS AL VOLANTE BENCINERA ALARMA PAPELES AL DÍA ALZA VIDRIOS ELÉCTRICOS NEBLINEROS ESPEJOS ELÉCTRICOS FRENOS ABS DIRECCIÓN HIDRÁULICA PRECIO $7.690.000 CONVERSABLE RECIBO TARJETAS BANCARIAS Y VEHÍCULOS COMO MEDIO DE PAGO CONSULTE POR SU CRÉDITO AUTOMOTRIZ, REQUISITOS FINANCIAMIENTO: - VEHÍCULOS DESDE EL AÑO 2014 - MAYOR DE 24 AÑOS (MENOR A 23 CON AVAL) - SIN DICOM - RENTA LIQUIDA IGUAL O SOBRE $450.000 - ANTIGÜEDAD LABORAL MÍNIMO 1 AÑO EXTRANJEROS CON RESIDENCIA DEFINITIVA COMERCIANTES DE FERIAS LIBRES CON PATENTE DE FERIA POR LA COMPRA DE ESTE HYUNDAI A PRECIO LLENO O CON CRÉDITO AUTOMOTRIZ. TE REGALAMOS LA ESTADÍA POR 7 DÍAS Y 6 NOCHES PARA 2 ADULTOS Y 2 NIÑOS MENORES DE 12 AÑOS. EN LAS INCREÍBLES PLAYAS DEL CARIBE MEXICANO CON TRASLADO, TOUR DE BIENVENIDA Y CUPONES DE DESCUENTO. TIEMPO PARA UTILIZAR EL BENEFICIO ES DE 12 MESES ACTIVANDO EL BENEFICIO CON NUESTRO EJECUTIVO. ESTO ES GRACIAS A WWW.GETRAVELAGENCY.COM Y WWW.CANCUNCARDS.COM HOTELES: LAGUNA SUITE GOLF SPA OCEAN SPA HOTEL DIRECCIÓN: CAMINO A MELIPILLA 15.600, CRUCE 3 PONIENTE, MAIPÚ CONTACTANOS AL: BERNABE ALVEAR ➕5️⃣6️⃣9️⃣9️⃣4️⃣4️⃣4️⃣7️⃣4️⃣2️⃣8️⃣ 📲 MARCO SOBARZO ➕5️⃣6️⃣9️⃣3️⃣4️⃣1️⃣8️⃣2️⃣2️⃣0️⃣8️⃣ 📲","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1490791171850206/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai tucson,2012,Hyundai,tucson,9000000,,automatic,106000,Talca,"Vendo Tucson en muy buenas condiciones de uso diario excelente máquina full equipo poco kilometraje, seguro y permiso de circulación año 2024 pagado en su totalidad, solo venta por renovación [hidden information].-",[],https://web.facebook.com/marketplace/item/2646045008908890/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Hyundai sonata,2000,Hyundai,sonata,1100000,,automatic,43000,Santiago,Se vende o se permuta solo tiene la revisión vencida no tiene multas no soy el dueño directo solo persona seria es de uso a diario,[],https://web.facebook.com/marketplace/item/1210376566590214/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Hyundai elantra escoge el auto que quieras a credito pie 1m,2017,Hyundai,elantra escoge el auto que quieras a credito pie 1m,9890000,,automatic,98000,La Serena,"HYUNDAI ELANTRA, 1 DUEÑO, MOTOR 1.6CC, AÑO 2017, CAJA AUTOMATICA TIPTRONIC, 2 AIRBAG, AIRE ACONDICIONADO, 98.000KMS, LLANTAS ORIGINALES 2 AIRBAG FRENOS ABS, PANTALLA DE RETROCESO ALZAVIDRIOS, ELECTRICOS, RADIO CD MP3 USB, SOLO USO CARRETERA. EL VEHICULO SE ENCUENTRA LLEGAR Y ANDAR TU ESCOGES EL AUTO NOSOTROS LO FINANCIAMOS CON LAS PRINCIPALES EMPRESAS DE CREDITO AUTOMOTRIZ TANNER, SANTANDER, FALABELLA, NUEVO CAPITAL, EURO CAPITAL CONSULTAS AL TELEFONO Y WHATSSAP [hidden information] FLAVIO FERNANDEZ SOMOS UNA EMPRESA SERIA CON MAS DE 7 AÑOS EN VENTA DE VEHICULOS USADOS LOS REQUISITOS MINIMO DEL CREDITO SON: 1 MAYOR DE 23 AÑOS 2 NO TENER DICOM 3 ESTAR TRABAJANDO 1 AÑO O CONTINUIDAD LABORAL 4 RENTA SOBRE 500.000 5 PIE MINIMO DEL 20% DEL VALOR DEL VEHICULO EN CASO DE EMPRESAS SE PIDE 1 AÑO CON IVAS Y TENER BUENOS INFORMES COMERCIALES EN CASO DE EXTRANJEROS SE PIDE RESIDENCIA DEFINITIVA",[],https://web.facebook.com/marketplace/item/738187734796912/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai tucson,2014,Hyundai,tucson,9990000,,automatic,198000,Parral,Tucson Diesel 4x4 automática full en excelente condiciones rápido buen rendimiento,[],https://web.facebook.com/marketplace/item/255199564320921/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai veracruz,2007,Hyundai,veracruz,9000000,,automatic,148000,Chillán Viejo,"Vendo solo por renovación, mi Hyundai Veracruz diesel tope de línea año 2007, tercer dueño, posee sunrof eléctrico de 2 posiciones, 3 corridas de asientos, climatizador bizona, 10 airbags, documentos al día y a mí nombre, espejos y maletero eléctrico etc. Motor 3.0 turbo diesel. Económica y rápida.",['al dia'],https://web.facebook.com/marketplace/item/2462135730638684/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai tucson,2014,Hyundai,tucson,9800000,,automatic,145000,Mulchén,Se vende hyundai tucson 4x4 2014 full Aire acondicionado 4x4 Motor 2.0 gasolina Control de descenso Alzavidrios eléctricos Espejos eléctricos Radio original con memoria y Bluetooth Automatica Vehículo en buenas condiciones Reales interesados llamar al [hidden information],[],https://web.facebook.com/marketplace/item/738028381771140/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Hyundai terracan,2001,Hyundai,terracan,5700000,,automatic,182000,Requínoa,"Suv familiar, 3 corridas de asientos, top de línea, escotilla, automático, asientos de cuero, todo original, muy bien cuidado, 182.000km reales, 4x4, funcionando perfectamente, Documentos al día hasta 2025. Incluyo transferencia en el valor. Villa Venecia Requinoa. USO DIARIO PARTE A LA LLAVE. SOLO RENOVACIÓN.","['al dia', 'parte']",https://web.facebook.com/marketplace/item/811753957452094/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Hyundai terracan,2003,Hyundai,terracan,5150000,,automatic,110000,La Serena,"Hyundai terracan. Año 2003. Automatico. Full. Aire acondicionado. 4x4. Diésel 2.5. Buen estado. Precio conversable, recibo ofertas.",['conversable'],https://web.facebook.com/marketplace/item/1603955877033464/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai tucson,2008,Hyundai,tucson,6500000,,automatic,140000,Los Ángeles,"Vendo Hyundai Tucson 2008 automático diésel full techo eléctrico asientos de cuero frenos de disco en las 4 ruedas cámara de retroceso alza vidrio eléctrico, dudas al [hidden information]",[],https://web.facebook.com/marketplace/item/1709832876213886/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,6250000,,automatic,231000,La Serena,"Santa fe Automática 2.4L
231.xxx km
Detalles estéticos
Caja y motor sanitos",['detalles menores'],https://web.facebook.com/marketplace/item/773641684231843/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai sonata,2012,Hyundai,sonata,8800000,,automatic,138000,Coronel,Vendo o permuto Hyundai sonata 2012 ✅️2.0 ✅️Automático caja trip tronic 6 velocidades ✅️Techo panorámico 3 modos ✅️Radio Android ✅️Full led ✅️Modo ecco ✅️Control de tracción ✅️Espejos abatibles eléctricos ✅️Llantas y neumáticos comprados en diciembre ✅️Suspensión regulable (Solo detalles de pintura),['detalles menores'],https://web.facebook.com/marketplace/item/2864984630332309/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai elantra,2013,Hyundai,elantra,6800000,,automatic,171000,Cañete,Se vende hiunday elantra año 2013 automatico en muy buenas condiciones de motor y caja cuenta con aire a/c neumaticos 70% de vida utíl cuenta con toda su documentacion al dia ..auto de uso diario muy fiel y economico motor 1.6 se vende solo por renovacion .. soy el cuarto dueño y no como sale en el cetificado de anotaciones dice que son 8 dueños lo que pasa que segunda dueña del auto fallecio y el auto paso a herederos y todos firmaron para vender el auto .. solo entendidos en el tema para mas consulta al nro [hidden information] el valor es converzable el auto se encuentra en muy buenas condiciones,['al dia'],https://web.facebook.com/marketplace/item/2761339050671482/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai sonata,2011,Hyundai,sonata,7900000,,automatic,103000,Curanilahue,Precio conversable,['conversable'],https://web.facebook.com/marketplace/item/1463197491075979/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,7200000,,automatic,190000,Santiago,Vendo camioneta familiar en excelente estado neumáticos nuevos batería nueva pantalla touch aire acondicionado 3 corridas de asiento llantas originales camioneta amplia muy buena,[],https://web.facebook.com/marketplace/item/396422306330742/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai matrix,2006,Hyundai,matrix,2600000,,automatic,1000,San Pedro de La Paz,No description,[],https://web.facebook.com/marketplace/item/370570912645712/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,8350000,,automatic,170000,Rancagua,Vehículo con documentos al dia sin multas único dueño y 2 llaves,['al dia'],https://web.facebook.com/marketplace/item/375136205354806/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai tucson,2014,Hyundai,tucson,8490000,,automatic,156000,Ñuñoa,Vendo por renovacion mi Hyundai Tucson 2014 2.0 AT ✅156xxx kms ✅uso familiar ✅sin multas y 100% teansferible ✅2 Airbag ✅Frenos ABS y discos en las 4 ruedas ✅Aire Acondicionado con distribucion a la parte de atras ✅Radio con Bluetooth de fabrica con manos libre de fabrica ✅Alzavidrio en las 4 puertas ✅espejos direciinables elctricamente ✅cambio de aceite recien hecho ✅neumaticos con 80% de vida util Toda esta maravilla por solo $8490000,['parte'],https://web.facebook.com/marketplace/item/1089319162297545/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai tucson automatico 4x2 bencina excelente estado,2014,Hyundai,tucson automatico 4x2 bencina excelente estado,9350000,,automatic,84000,Las Condes,2DO DUEÑA VERSION 2000cc BENCINA 4X2 AUTOMATICO MANTENCIONES AL DIA BLUETOOTH PAPELES AL DIA LLEGAR Y TRANSFERIR EXCELENTE ESTADO,['al dia'],https://web.facebook.com/marketplace/item/1760137461162807/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
"2012 Hyundai santa fe at 3 filas ""oportunidad",2012,Hyundai,"santa fe at 3 filas ""oportunidad",7300000,,automatic,170000,La Serena,"Remato por Urgencia, último precio En excelente estado, 3 Filas de asientos automático, aire acondicionado, velocidad crucero, mandos en volante, cierre centralizado, alzavidrios y espejos eléctricos, sensor de retroceso, motor caja excelente estado , carrocería y tapiz sin problemas. Puedo recibir Vehículo en buen estado en parte de pago, en ese caso el valor es 7.8 millones. Contesto llamadas WhatsApp y mensajes al [hidden information]",['parte'],https://web.facebook.com/marketplace/item/432589892624060/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Hyundai terracan,2004,Hyundai,terracan,5000000,,automatic,18000,Talca,"Vendo terracan año 2004,automático 2.9 andando , documentación al día ,transferible.",['al dia'],https://web.facebook.com/marketplace/item/920255836143722/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai santa fe,2009,Hyundai,santa fe,6500000,,automatic,170000,Curicó,"Santa fe 2.7 full automático
Toda su documentación en regla",[],https://web.facebook.com/marketplace/item/1488015025088095/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
