Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2013 Kia rio,2013,Kia,rio,6600000,,manual,82000,La Granja,"Se vende kia rio 5 ex 1.4 full a/c - año 2013 en buen estado documentacion al día, sin parte ni multas, detalle en la puerta trasera del copiloto en la foto sale el detalle precio 6.6 conversable [hidden information]","['conversable', 'al dia', 'parte']",https://web.facebook.com/marketplace/item/353032851063090/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia frontier,2011,Kia,frontier,7200000,,manual,175000,Limache,"Vendo camión kia frontier año 2011 
A toda prueba detalles por año 
±[hidden information]",[],https://web.facebook.com/marketplace/item/437203898970642/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia morning,2013,Kia,morning,4000000,,manual,122000,Quinta de Tilcoco,"Se vende kia morning 1.0, año 2013 , ,documentación al día, motor impecable, mantencion recién echa ,revisión técnica hasta mayo 2024,juego de 2 llaves, cierre centralizado Precio conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/393821039929487/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia morning,2017,Kia,morning,5800000,,manual,106000,La Serena,"Kia morning año 2017 Motor 1.2 106.000 de kilometraje Solo 2 dueños Vehículo cuenta con: -Alza vidrios eléctrico -Alarma -Cierre centralizado (2 controles) -Llave de repuesto Auto en perfectas condiciones, sin detalles, solo uso diario, económico, vendo solo por renovación. Todos sus papeles al día, mantenciones, y permiso de circulación válido hasta Marzo 2025","['al dia', 'repuesto']",https://web.facebook.com/marketplace/item/1502459260305253/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia soul,2011,Kia,soul,5400000,,manual,204000,San Bernardo,Se vende kia soul por apuro en buen estado de motor perfecto 1.6 full tiene algunos detalles por el año precio conversable,['conversable'],https://web.facebook.com/marketplace/item/720026693623006/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia rio sedán,2011,Kia,rio sedán,4000000,,manual,100000,Pudahuel,Kia rio ex jb año 2011. Lámina de seguridad en los vidrios. Grabado de patente en los espejos. Activar corta corriente. Solo atraso de revisión técnica desde octubre transferible todo lo demás ok,[],https://web.facebook.com/marketplace/item/1593712521445297/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Kia sephia,2001,Kia,sephia,800000,,manual,12000,Padre Hurtado,Problema de motor (aj)uste,[],https://web.facebook.com/marketplace/item/1612150072930229/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia morning,2021,Kia,morning,7900000,,manual,30000,San Joaquín,Vendo auto kia Morning año 2021 único dueño sin deuda. Versión semi full con las siguientes Características: Aire acondicionado pantalla de 9” Car play Asientos de tela Mantecjones al día 30.500 km Carrocería en perfecto estado A toda prueba.,['al dia'],https://web.facebook.com/marketplace/item/2782550531900645/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Kia soluto,2020,Kia,soluto,8000000,,manual,9000,Quinta Normal,Full equipo,[],https://web.facebook.com/marketplace/item/642624751323784/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia sonet,2021,Kia,sonet,7000000,,manual,30000,Padre Hurtado,🟡VENDO KIA SONET EX 1.5 🟡 💲7.000.0000.- AÑO : 2021 KM : 30.000 COLOR : AZUL GRIEGO COMBUSTIBLE : GASOLINA TRANSMISIÓN : MANUAL NO TIENE MULTAS NO ACTIVO AIR BAG FUNCIONANDO PAPELES AL DÍA 🟡TRANSFERIBLE ✔️ !!SOLO REALES INTERESADOS !! 📲 📞[hidden information] 🔘SOLO VENTA 🔚🔚🏁,['al dia'],https://web.facebook.com/marketplace/item/2495979323921168/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia frontier diesel unico dueÑo,2018,Kia,frontier diesel unico dueÑo,4800000,,manual,162000,Las Condes,"RECIÉN LLEGADO!! Si eres cliente CMR Falabella , pregunta por tu crédito desde 🪙 Cero(0) Pie con una antigüedad mínima 1 año con su tarjeta. 💳 🚗🚘🏎️🚖🚒🛞🛻RECIBO VEHÍCULO EN PARTE DE PAGO. Pie desde $4.800.000 Previa evaluación del Rut 🏁CRÉDITO AUTOMOTRIZ🏁 😎PRECIO 💲11.980.000😎 🔥KIA FRONTIER 2018 DIESEL 🔥🔥 ⛽️Diesel ✅Dirección Hidráulica ✅Cierre centralizado ✅Alzavidrios Electrónico ✅Radio ✅Airbag ✅162.000km DETALLES📋: AL DIA 100% TRANSFERIBLE Maricel Etcheverry 📲+56 9 2387 6229 https://www.facebook.com/socialclubmotorschile wa.me/56923876229 WhatsApp Social Club Motors Chile STOCK 2023","['al dia', 'parte']",https://web.facebook.com/marketplace/item/2722463727920157/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia mornig,2019,Kia,mornig,6000000,,manual,5000,Conchalí,Se vende por espacio esta como nuevo solo tiene 35 mil kl al día llegar y transferir,['al dia'],https://web.facebook.com/marketplace/item/333735676369454/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Kia avella,1999,Kia,avella,2000000,,manual,286000,Villa Alemana,"Se vende auto kia avella, en excelentes condiciones, papeles al dìa. 

[hidden information]",['al dia'],https://web.facebook.com/marketplace/item/899923011817298/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Kia soluto,2020,Kia,soluto,6990000,,manual,117000,Viña del Mar,KIA SOLUTO 2020 Full equipo AIRE acondicionado Doble airbag Dos Copias de llaves Camara retroceso Se recibe vehiculo en pago. Financiamiento.,[],https://web.facebook.com/marketplace/item/396423969671746/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia rio 4,2017,Kia,rio 4,7280000,,manual,90000,Maipú,"Kia rio 4
Año 2017
90 mil kilómetros
Caja sexta
Sensor
Dos dueños
7.280.000",[],https://web.facebook.com/marketplace/item/1610471479766262/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia soluto,2021,Kia,soluto,7700000,,manual,46000,Pudahuel,"Kia Soluto al día hasta 2025, permiso de circulación pagada la 1ra cuota. Kilometraje 46.XXX, tiene ac. Enviar mensaje para coordinar si lo quiere ver.",['al dia'],https://web.facebook.com/marketplace/item/929520798728547/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia rio 5 full equipo,2018,Kia,rio 5 full equipo,1000000,,manual,115000,Las Condes,"RECIÉN LLEGADO!! Si eres cliente CMR Falabella , pregunta por tu crédito desde 🪙 Cero(0) Pie con una antigüedad mínima 1 año con su tarjeta. 💳 🚗🚘🏎️🚖🚒🛞🛻RECIBO VEHÍCULO EN PARTE DE PAGO. Pie desde $1.000.000 Previa evaluación del Rut 🏁CRÉDITO AUTOMOTRIZ🏁 😎PRECIO 💲8.580.000😎 🔥🔥KIA RIO 5 EX 2018 FULL EQUIPO 🔥🔥 ✅Aire acondicionado ✅Dirección Hidráulica ✅Cierre centralizado ✅Alzavidrios Electrónico ✅Radio ✅Airbag ✅115.000km DETALLES📋: AL DIA 100% TRANSFERIBLE Maricel Etcheverry 📲+56 9 2387 6229 https://www.facebook.com/socialclubmotorschile wa.me/56923876229 WhatsApp Social Club Motors Chile STOCK 2023","['al dia', 'parte']",https://web.facebook.com/marketplace/item/376389945188059/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia morning,2021,Kia,morning,7000000,,manual,56000,San Bernardo,"Morning 2021 56 mil kilómetros originales aire acondicionado, pantalla,motor 1.2 permiso circulación hasta 2025",[],https://web.facebook.com/marketplace/item/999572878385952/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia koup,2015,Kia,koup,9200000,,manual,125000,La Pintana,Kia cerato koup 2015 Top linea Butaca de cuero Sunroof Llave a distancia 3 modo de direccion Confort Normal Sport Cruzero Detalles de pintura muy pequeños y detalles en el butacas con el cuero De san joaquin,['detalles menores'],https://web.facebook.com/marketplace/item/382124071403297/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia morning,2021,Kia,morning,7000000,,manual,56000,San Bernardo,"Kia morning 2021 aire acondicionado motor 1.2 pantalla, permiso círculacion hasta 2025, Patentes grabadas en vidrios, películas de seguridad reglamentarias ok [hidden information]",[],https://web.facebook.com/marketplace/item/3070317356432127/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Kia morning,2022,Kia,morning,8000000,,manual,43000,Maipú,"El precio es conversable Abierto a permutas respetando el precio Kia morning ex 1.0 manual sin a/c Cómo nuevo mi vehículo solo detalles de carretera pero nada que sea grave. El auto cuenta con 43000 km siempre ocupado en carretera y siempre cuidado el interior y exterior con productos maguiars. Auto a toda prueba y sus cambios de aceite respectivo, sin multas y al día con permiso primera cuota pagada","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1853291888453295/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio,2016,Kia,rio,8000000,,manual,120000,Santiago,"Kia rio 2016 
Versión Eurocopa full
Transferible 
Cogineria en cuero 
Sourun 
Predido de botón",[],https://web.facebook.com/marketplace/item/436488978942161/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia morning,2019,Kia,morning,8000000,,manual,48000,Valparaíso,No description,[],https://web.facebook.com/marketplace/item/743109631223941/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia sportage,2019,Kia,sportage,7700000,,manual,100000,Lo Espejo,EN PRENDA PRENDA CON ESCRITURA PÚBLICA Y CARTA DE PODER MAS FOTOCOPIA DE CARNET DEL DUEÑO Y SUS DOS LLAVES MUESTRO EN MI DOMICILIO MARCA KIA MOTORS MODELO SPORTAGE ESPECIAL PACK AÑO 2019 PANTALLA TOUCH AIRE ACONDICIONADO DOS LLAVES TIENE MULTAS Y PARTES CONVERSABLE MUESTRO EN MI DOMICILIO PARA MAYOR SEGURIDAD DE AMBAS PARTES,"['conversable', 'multas', 'partes']",https://web.facebook.com/marketplace/item/335734905660300/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia rio,2006,Kia,rio,2300000,,manual,200000,Quinta Normal,"Se vende Noce ocupada 
Al día precio conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/24976848741959869/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio,2016,Kia,rio,7490000,,manual,108000,Viña del Mar,"KOA RIO 5 EX 1.4

PRECIO CONVERSABLE",['conversable'],https://web.facebook.com/marketplace/item/931988221883861/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia cerato ex,2018,Kia,cerato ex,9490000,,manual,118000,Quilicura,Documentos al día Full equipo Aire acondicionado Velocidad crucero Control al volante Radio pantalla Bluetooth Camara de retroceso Permiso pagados hasta el 2025 Dirección hidráulica Alza vidrios Auto bien cuidado Cuidado maniático Excelente estado A toda prueba Precio un poco conversable Llegar y andar Impecable Transferible,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/936569421252849/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Kia look,2001,Kia,look,1500000,,manual,300000,San Bernardo,"Totalmente conversable, al dia, transferible!!","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2492767677569144/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia soul,2018,Kia,soul,8500000,,manual,49000,Santiago,"Se vende por renovación, poco uso, 49.000 kms.",[],https://web.facebook.com/marketplace/item/926683308781506/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia rio 3 special pack,2017,Kia,rio 3 special pack,8990000,,manual,87000,Santiago,"Kia Rio 3 Special Pack - Año 2017 - Dos dueños. - Motor 1.4 - Transmisión mecánica de 6 velocidades. - Sunroof. - Velocidad crucero. - Conexión Bluetooth, Aux y USB. - Control al volante. - Tapiz ecocuero impecable. - Volante regulable en altura y profundidad. - Sensores de retroceso. - Llantas 17"". - Batería y neumáticos con poco uso. - Todos sus documentos al día.",['al dia'],https://web.facebook.com/marketplace/item/1436786300379538/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia cerato,2016,Kia,cerato,7600000,,manual,85000,Santiago,Papeles al día  llegar y transferir,['al dia'],https://web.facebook.com/marketplace/item/1122582702230305/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia soul,2017,Kia,soul,8780000,,manual,107000,San Miguel,Kia Soul motor 1.6cc Diésel. Versión EX. Full Equipo. Manual 6 velocidades. Documentos hasta 2024. Impecable. 107mil km. Encendido Smart Key. Transferible. Financiamiento con 4 millones de Pie. Recibo vehículo como parte de pago.,['parte'],https://web.facebook.com/marketplace/item/442722908143335/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Kia rio,2001,Kia,rio,1000000,,manual,228000,El Bosque,"Bomba nueva, correa de distribución, tensor nuevos, precio por agua al aceite, reparación aprox 250000 por eso vendo en 1000000. El resto en buen estado. Papeles al día RVT, permiso, soap.",['al dia'],https://web.facebook.com/marketplace/item/944026440294362/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia sportage,2013,Kia,sportage,7200000,,manual,155000,Buin,"Vendo kia sportage 2013 , tiene detalles en parachoque delantero inferior derecho , está abollado en capot del mismo lado , se puede apreciar en foto 3. Y detalles de uso por el año. Bencinera Cámara de retroceso Tiene 154xxx km Ac y Frenos abs Cuenta con 2 llaves (una para encender y la otra solo abre puertas ) Al día , sin multas ni choques . Precio conversable para reales interesados o escucho ofertas.","['conversable', 'al dia', 'choques']",https://web.facebook.com/marketplace/item/295597926897371/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia morning,2017,Kia,morning,4000000,,manual,190000,Santiago,"Tiene multas (la mayoría preescriben) y está atrasado 
Vendo por urgencia","['atrasado', 'multas']",https://web.facebook.com/marketplace/item/1566002247578812/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Kia pride económico al dÍa,2000,Kia,pride económico al dÍa,1350000,,manual,183000,Ovalle,"KIA PRIDE 5 PUERTAS, MOTOR INYECTADO 1.3 cc, se vende por renovación. Tiene 183.000 kilómetros, está al día, transferencia inmediata, Mantencion tren delantero nuevo, neumáticos nuevos. Motor partiendo a la llave, tiene detalles estéticos solamente. No espero a nadie, no acepto ofertas online, no reservo. ⭕️Solo Reales interesados pueden verlo sin compromiso en Ovalle [hidden information]","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/928185135512682/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia sportage,2011,Kia,sportage,1111111,,manual,11000,Talca,Alguna permuta interesante 2011 2.0 full todo al día,['al dia'],https://web.facebook.com/marketplace/item/1578792206251198/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia rio,2006,Kia,rio,3200000,,manual,196000,Maipú,Se vende kia rio jb al día y transferible auto muy económico sin ningún problema de motor de uso diario solo detalles de pintura leves se puede ver en maipu,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1132519541263627/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia morning,2006,Kia,morning,2600000,,manual,260000,Parral,𝗦𝗘 𝗩𝗘𝗡𝗗𝗘 𝗞𝗶𝗮 𝗠𝗼𝗿𝗻𝗶𝗻𝗴 𝗟𝘅 𝗔Ñ𝗢: 2006 𝗠𝗢𝗧𝗢𝗥: 1.1 𝗞𝗜𝗟𝗢𝗠𝗘𝗧𝗥𝗢𝗦: 260.xxx 𝗖𝗜𝗘𝗥𝗥𝗘 𝗖𝗘𝗡𝗧𝗥𝗔𝗟𝗜𝗭𝗔𝗗𝗢: Si 𝗔𝗟𝗔𝗥𝗠𝗔: Si 📸𝗙𝗼𝘁𝗼𝗴𝗿𝗮𝗳í𝗮𝘀 𝗮𝗰𝘁𝘂𝗮𝗹𝗲𝘀 📲𝗖𝗼𝗻𝘁𝗮𝗰𝘁𝗼: [hidden information] 📍Se encuentra en la comuna de Parral.,[],https://web.facebook.com/marketplace/item/1356438945068853/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
