Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2013 Chevrolet orlando,2013,Chevrolet,orlando,6000000,,automatic,173000,Mostazal,Camioneta en venta 6000000 conversable detalles por el año más detalles por inbox,['conversable'],https://web.facebook.com/marketplace/item/1230607454574751/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet spin,2017,Chevrolet,spin,8000000,,automatic,56000,Maipú,"5 puertas,3 corridas de asientos, para 7 personas.",[],https://web.facebook.com/marketplace/item/303042849122249/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet sonic,2016,Chevrolet,sonic,5790000,,automatic,79000,Rancagua,"Chevrolet Sonic LT NB 1.6 AT • Año: 2016 • Kilometraje: 79.285 • Cilindrada: 1,6L • Combustible: Bencina • Transmision: Automatica • Tracción: Delantera • Aire Acondicionado • Alza Vidrios Electricos • Aux • Bluetooth • Controles al volante • USB • Frenos ABS Auto usado, con detalles de pintura en parachoques, visibles en las fotografías. Correcto desempeño mecánico. Todas sus partes y accesorios en funcionamiento. Evaluamos y gestionamos tu crédito automotriz con el valor cuota que tu bolsillo necesita. Con un pie del 30% te lo puedes llevar 💳 1.737.000 📞 [hidden information] 💵 5.790.000","['detalles menores', 'partes']",https://web.facebook.com/marketplace/item/1606725276793518/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet cruze,2014,Chevrolet,cruze,5000000,,automatic,67000,Cerrillos,"Precio conversable.
Vehículo en buen estado.
Se vende porque los dueños viven fuera de Santiago.",['conversable'],https://web.facebook.com/marketplace/item/436281402300534/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,4800000,,automatic,112000,Renca,"Se vende Chevrolet Cruze * Año 2012 * 112.000 km * Transmisión: Automático * Motor: 1.8 * Aire acondicionado (A/C) * Radio AM, FM, USB, AUX Y bluetooth * Cierre centralizado * Combustible: bencina * Sin deudas * Transferible * Precio: 4.800.000 conversable",['conversable'],https://web.facebook.com/marketplace/item/918819779726523/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Chevrolet aveo,2009,Chevrolet,aveo,2400000,,automatic,100000,Coronel,"Auto funcionando, llegar y usar, valor conversable.",['conversable'],https://web.facebook.com/marketplace/item/7308543085894581/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet colorado,2010,Chevrolet,colorado,7480000,,automatic,187000,Buin,Marca: Chevrolet Modelo: Colorado Año: 2010 187.000km Motor 2.9cc Automático Gasolina Full equipo Airbag Frenos abs Neumáticos 90% vida útil Aire acondicionado Alzavidrios Espejos eléctricos $7.480.000 ( Valor no incluye Transferencia),[],https://web.facebook.com/marketplace/item/783863123200797/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet captiva,2013,Chevrolet,captiva,6000000,,automatic,235000,Viña del Mar,"Se vende vehículo muy amplio, en buen estado. Se vende por apuro, totalmente conversable. Cualquier duda, contactarse al número [hidden information].",['conversable'],https://web.facebook.com/marketplace/item/3116096261854621/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet orlado ls,2013,Chevrolet,orlado ls,6500000,,automatic,265000,Valparaíso,"Se vende Chevrolet Orlando 2013 Automatica 2.0 Diesel en buen estado , neumaticos en excelente estado , sin multas su ubicacion en Valparaiso",[],https://web.facebook.com/marketplace/item/820484946572739/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet cruze,2015,Chevrolet,cruze,7800000,,automatic,89000,Curicó,"SE VENDE 
En muy buen estado
Documentación al día 
Transferible 
89km 
Negociable!!",['al dia'],https://web.facebook.com/marketplace/item/1404943483721446/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet aveo,2010,Chevrolet,aveo,2000000,,automatic,245000,Rancagua,"vendo o permuto chevrolet aveo 2010 mogor 1.4 , lo vendo en 2 millones conversable de motor está bueno,parte a la llave , detalles estéticos nomas no tiene la radio,no transferible. es de uso diario RECIBO OFERTAS [hidden information]4","['conversable', 'detalles menores', 'no transferible', 'parte']",https://web.facebook.com/marketplace/item/1872022079935786/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet captiva,2012,Chevrolet,captiva,7500000,,automatic,164000,Rancagua,Chevrolet captiva full equipo Comando al volante Aire acondicionado Llantas aro 17 Radio pantalla touch Tiro para carro de arrastre Pantalla de entretenimiento para niños 3 corridas de asientos Caja automática y manual (Caja Trip tonic) Neumaticos en buen estado Sensores y cámara de retroceso Papeles al día hasta 2025,['al dia'],https://web.facebook.com/marketplace/item/1520511038513481/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet equinox,2005,Chevrolet,equinox,3700000,,automatic,176000,Viña del Mar,"Excelente vehículo, conversable
Acepto permutas con dinero a favor",['conversable'],https://web.facebook.com/marketplace/item/784752003166907/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet sail,2012,Chevrolet,sail,2000000,,automatic,128000,Quinta Normal,11 multas de tag y caja sonando solos interesados,['multas'],https://web.facebook.com/marketplace/item/1436415433652907/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet zafira 7 asientos,2001,Chevrolet,zafira 7 asientos,2750000,,automatic,236000,Macul,"🚙Camioneta Familiar 7 Asientos Chevrolet Zafira 1.8 16v ✅Automatica ✅Bencinera ✅Al Día (2024) y Transferible ✅Sin multas ni deudas ✅Cuenta con todos sus accesorios originales (Malla y cubre maleta) ✅Detalle esteticos de pintura por los años ✅Tapiz en excelente estado ✅Tres corridas de asiento (2,3 y 2) ✅Radio Con control en Volante ✅Dirección Hidráulica ✅5 Llantas originales ✅Alza vidrios electrico ✅Cierre centralizado ✅Dos llaves originales ✅Manual de usuarios original Valor: 2.950.000 conversable !","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1145853349942406/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet optra,2008,Chevrolet,optra,3000000,,automatic,0,Santiago,Posee cámara de retroceso,[],https://web.facebook.com/marketplace/item/1005445561190799/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Chevrolet bighorn,1999,Chevrolet,bighorn,5800000,,automatic,85000,Nogales,Vendo jeep en muy buen estado motor petrolero 4x4 full equipo de uso diario el precio conversable,['conversable'],https://web.facebook.com/marketplace/item/804667684841891/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet colorado,2012,Chevrolet,colorado,7680000,,automatic,140000,Santiago,"HERMOSA CHEVROLET COLORADO III 2.9 A.T AÑO 2012 $7.680.000 137.000km 4 dueños Cierre centralizado Radio con pantalla Alarma Papeles al día Sin multas ni remates SIN DETALLES, andando impecable! RECIBIMOS VEHÍCULOS EN PARTE DE PAGO 🤝 CRÉDITO AUTOMOTRIZ (requisitos en historias destacadas) 🏦","['al dia', 'parte']",https://web.facebook.com/marketplace/item/785771522959752/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Chevrolet sail,2009,Chevrolet,sail,2300000,,automatic,2000,Olmué,"Hola buenas tardes se vende este vehículo porque tiene mala la culata y ya no se puede rastificar, por lo tanto hay que comprar una nueva, se vende porque no tengo las Lucas para arreglarlo. Piso 2.5 (Regalado) De antemano muchas gracias. Más información al Dm.",['mala'],https://web.facebook.com/marketplace/item/1085451372670726/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1995 Chevrolet s10 2.2,1995,Chevrolet,s10 2.2,980000,,automatic,10000,Paine,"Vendo camioneta chevrolet S10 2.2 , año 1995 partiendo, se le paso el agua al aceite, tiene partes por tag , se puede transferir, papeles atrasados, esta ubicada en paine, número contacto [hidden information]","['atrasados', 'partes']",https://web.facebook.com/marketplace/item/1102012490998929/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet cruze,2014,Chevrolet,cruze,7300000,,automatic,70000,Maipú,No description,[],https://web.facebook.com/marketplace/item/1116507146207428/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet colorado,2008,Chevrolet,colorado,4500000,,automatic,248000,Hijuelas,Se vende Chevrolet colorado año 2008 motor ajustado es la 4x4 motor voltex 3.7 Consultas y más detalles por interno o al WhatsApp + [hidden information],[],https://web.facebook.com/marketplace/item/7384927261567527/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,4300000,,automatic,112000,Rancagua,"Vendo chevrolet cruze 1.8 2012 full, transferible, a mi nombre, solo me falta el permiso pero lo entrego al dia. Detalles mínimos en carrocería y se me prendió el check(no afecta el andar) 4.300.000 conv.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/731316965652186/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet tracker,2014,Chevrolet,tracker,7500000,,automatic,96000,Ovalle,"Es la versión más full del tracker, todos sus papeles y mantenciones al día.",['al dia'],https://web.facebook.com/marketplace/item/938613680901932/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet uplander,2007,Chevrolet,uplander,4000000,,automatic,3000,El Bosque,No description,[],https://web.facebook.com/marketplace/item/785635457039883/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet blazer,1998,Chevrolet,blazer,4200000,,automatic,179000,Santa Cruz,"Chevrolet blazer, año 1998 . Motor y caja impecable, interior original muy buen estado , carrocería excelente pintura original . Le funciona todo , 4x4 operativo , AC funcionando . Camioneta muy bien conservada , kilómetros originales 179.000 , muy suave , radio original funcionando , luces Led.",[],https://web.facebook.com/marketplace/item/265097853313625/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet captiva,2012,Chevrolet,captiva,7600000,,automatic,119000,Quilpué,"CAPTIVA 2012, SE VENDE EN PERFECTO ESTADO, POR RENOVACION. * DOCTO.AL DIA DOS DUEÑOS * MOTOR 2.4 * BENCINERA * AUTOMATICA * KM 119.000 * 3 CORRIDAS ASIENTOS * AIRE ACONDICIONADO * COLOR AZUL. * 7 PASAJEROS. * ASIENTO CUERO * NEUMÁTICOS .BUENOS. * TODO FUNCIONANDO OPORTUNIDAS, SOLO INTERESADOS. CONSULTAS [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/2148151535519291/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet blazer,2001,Chevrolet,blazer,2900000,,automatic,150000,Conchalí,NO choque NO prenda La pintura es lineX y luego rojo ( yo no lo hice ) Transferencia inmediata. Documentación al dia. Funcionando 100% Llamadas o WhatsApp 5️⃣6️⃣ 9️⃣. 4️⃣6️⃣3️⃣8️⃣. ‘5️⃣3️⃣3️⃣1️⃣ La Florida.,"['al dia', 'choque']",https://web.facebook.com/marketplace/item/1440503933525643/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet optra,2010,Chevrolet,optra,3000000,,automatic,125000,Villa Alemana,"Auto familiar, económico, 1.6cc, espacioso, un sólo dueño, uso sólo particular, 125 mil km, recién ajustado. Problemas con caja de cambio, por eso el precio. Papeles atrasados 2 años. Sin deuda de tag ni partes.",['atrasados'],https://web.facebook.com/marketplace/item/7303569963014264/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Chevrolet trailblazer,2002,Chevrolet,trailblazer,3500000,,automatic,20000,Ovalle,"Se vende o permuta por auto más chico en excelente estado 200xxx kilómetros a toda prueba, toda su documentación al día aire acondicionado operativo",['al dia'],https://web.facebook.com/marketplace/item/743295014603226/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet aveo,2005,Chevrolet,aveo,3200000,,automatic,119000,Conchalí,"Se vende. Auto Chevrolet Aveo año 2005, 1.4. Km. 119.000 Papeles al día. Transferible. Sin multas ni partes. Segunda dueña. Detalles. Cambio de espejo derecho, cambio de ampolleta de luz radio y revisar Ac. Valor de 3.200.000. Conversable. Solo interesados.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/353360704354895/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1995 Chevrolet blazer,1995,Chevrolet,blazer,2200000,,automatic,223000,Rancagua,"Detalles esteticos, transferible, al dia, neumaticos nuevos","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1348210462557657/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet cruze,2013,Chevrolet,cruze,5600000,,automatic,162000,La Serena,"Se vende Chevrolet cruze, top de línea, asientos de cuero, año 2013, solo pequeños detalles estéticos por el año, transmicion automática, llegar y transferir, solo se vende por renovación.",['detalles menores'],https://web.facebook.com/marketplace/item/378629025057475/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet luv 2.3,1998,Chevrolet,luv 2.3,3200000,,automatic,10000,Estación Central,"Remate ( por enfermedad )precio conversable camioneta Chevrolet excelente estado transferible sin partes ni multas , tac al día, corta corriente, radio excelente [hidden information] escribir al wassap","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/943927014045266/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet onix,2020,Chevrolet,onix,9400000,,automatic,27000,Maipú,"Se vende Chevrolet Onix 2020, cilindrada 1.0 turbo… 2 dueños. Mantención al día. Documentos al día. Transferible. Se vende por no uso. 27.000 km. Solo reales interesados. Maipu.",['al dia'],https://web.facebook.com/marketplace/item/382090301326687/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Chevrolet sail 1.5 ls,2020,Chevrolet,sail 1.5 ls,6290000,,automatic,64000,Las Condes,"Chevrolet Sail 1.5 • Precio: $6.290.000 • Año: 2020 • Kilometraje: 64.000 • Combustible: Bencina • Transmisión: Manual • Aire acondicionado • Unico dueño • Dos copias de llaves • Mantenciones en la marca • Sensores/ Cámara de retroceso • Asientos de tela • Vidrios eléctricos • Conexión a USB, auxiliar,Bluetooh • Velocidad crucero • Documentacion al dia 🔵 Recibimos autos en parte de pago 🚗🚙🏁 🔵 Aceptamos tarjetas de crédito y débito 🔵 Consulte por nuestro crédito automotriz. 💳💵 #automotoraschile #compraventaautos #zeamotors #vehiculos #ventadeautos #conciliacion #tecompramostuauto","['al dia', 'parte']",https://web.facebook.com/marketplace/item/951802079870879/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
